"","coordinates","created_at","hashtags","media","urls","favorite_count","id","in_reply_to_screen_name","in_reply_to_status_id","in_reply_to_user_id","lang","place","possibly_sensitive","retweet_count","reweet_id","retweet_screen_name","source","text","tweet_url","user_created_at","user_screen_name","user_default_profile_image","user_description","user_favourites_count","user_followers_count","user_friends_count","user_listed_count","user_location","user_name","user_screen_name.1","user_statuses_count","user_time_zone","user_urls","user_verified"
"42","","Mon May 11 22:28:03 +0000 2015","","http://twitter.com/vanguardngrnews/status/597845410787524608/photo/1","http://www.vanguardngr.com/2015/05/jonathan-buhari-transition-committees-meet-say-no-rift/",0,597890943585492992,"",NA,NA,"en","","False",36,597845410787524992,"vanguardngrnews","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RT @vanguardngrnews: Buhari transition committee faults APC, says no rift with presidency
http://t.co/4tHCzoat6K
@APCNigeria @PdpNigeria ht…","https://twitter.com/Olabinjoalex/status/597890943585492993","Tue Oct 04 12:39:27 +0000 2011","Olabinjoalex","False","THE OFFICIAL TWEETER FOR ALEX.O.OLAWOYE",570,370,370,4,"FCT  Nigeria","Olawoye Olabinjo","Olabinjoalex",6119,"","http://www.eventlords.com","False"
"43","","Mon May 11 22:27:53 +0000 2015","","","",0,597890900082205056,"",NA,NA,"en","","",9,597886291557163008,"Wanyingo","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Wanyingo: @APCNigeria please to fight corrupt start at MMI where immigration charge btn $50-100 for entry Visa. No receipt is issued!!v…","https://twitter.com/naija4lifen/status/597890900082204672","Fri Nov 26 13:51:43 +0000 2010","naija4lifen","False","Horllalekan",565,123,327,7,"Lagos, Nigeria","ola","naija4lifen",9536,"West Central Africa","","False"
"44","","Mon May 11 22:27:50 +0000 2015","","","",0,597890886224183040,"APCNigeria",NA,1162687218,"en","","",0,NA,"","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","@APCNigeria power and let all our refineries to be working again...simple....","https://twitter.com/19coco_smile/status/597890886224183296","Mon May 19 08:20:05 +0000 2014","19coco_smile","False","#TeamChelsea, #Teamscorpion, November 11,One life, one soul, one God, one You, one me. Always happy n nothing to worry about. God is in control . Yeepee!",56,692,2002,3," Lagos, 9ja ","Coco19","19coco_smile",2848,"London","","False"
"45","","Mon May 11 22:27:38 +0000 2015","","","",0,597890838346215040,"",NA,NA,"en","","",7,597881469487440000,"OBANKIE1","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RT @OBANKIE1: @APCNigeria. Electricity, dis alone can create employment and self employed! Hospital need it, our education need it includin…","https://twitter.com/olufasanu/status/597890838346215425","Sat Sep 08 10:31:32 +0000 2012","olufasanu","False","#YOU #SEE #ME #RI",7953,526,403,7,"LAGOS,NIGERIA","ABAAMETA","olufasanu",18520,"","","False"
"46","","Mon May 11 22:27:37 +0000 2015","March28Heros","http://twitter.com/abbawazir4151/status/582265268543627267/photo/1","",0,597890834676220032,"",NA,NA,"und","","False",1,NA,"","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","""@APCNigeria: #March28Heros http://t.co/XlkxMAVZxT""","https://twitter.com/Ibrahim_yuudee/status/597890834676219904","Sun Mar 30 14:22:37 +0000 2014","Ibrahim_yuudee","False","If there are still people who doubt that God loves Nigeria, then the event of 31 March 2015 is the answer.",428,595,335,4,"","Ibrahim Dembo","Ibrahim_yuudee",33232,"","","False"
"47","","Mon May 11 22:27:30 +0000 2015","","","",0,597890802644300032,"APCNigeria",597879276055200000,1162687218,"en","","",0,NA,"","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","@APCNigeria electricity","https://twitter.com/andocronome/status/597890802644299776","Sat Apr 23 15:58:21 +0000 2011","andocronome","False","Writer,public speaker, microbiologist and hey I play a little football #CFC PIN:260BBC1C",142,144,649,2,"All over the World","Ephraim Davies","andocronome",3394,"","http://www.facebook.com/ephraimdavies","False"
"48","","Mon May 11 22:27:23 +0000 2015","","","",0,597890774190169984,"",NA,NA,"en","","",0,NA,"","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","Making Sanusi chancellor of UNIBEN a strategy to make him shut up? Lool I think Sanusi knows better now @APCnigeria @Pdpnigeria @MBuhari","https://twitter.com/isaacogbos/status/597890774190170112","Tue Sep 15 13:35:14 +0000 2009","isaacogbos","False","Entrepreneur and Investor
#transoftbusinesssoutions",40,220,161,2,"ibadan","OneNigeria","isaacogbos",4347,"Berlin","","False"
"49","","Mon May 11 22:27:19 +0000 2015","","","https://twitter.com/PdpNigeria/status/597890534607343616",0,597890755521293952,"APCNigeria",NA,1162687218,"en","","False",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@APCNigeria never said it's impossible?   https://t.co/U8ekfZb6wH","https://twitter.com/nazirgaladanchi/status/597890755521294336","Sat Oct 03 22:34:36 +0000 2009","nazirgaladanchi","False","I have nothing to offer to the world - truth & justice which I stand for are as old as d hills",1006,1866,931,18,"Nigeria","Nazir Galadanchi","nazirgaladanchi",26973,"West Central Africa","http://www.mainstreamreports.com","False"
"50","","Mon May 11 22:27:07 +0000 2015","","","",0,597890707563634944,"",NA,NA,"en","","",2,597886448784793984,"Iyangan1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Iyangan1: @APCNigeria employment","https://twitter.com/ismailm60681510/status/597890707563634688","Thu Nov 20 21:22:55 +0000 2014","ismailm60681510","False","",280,72,309,0,"","emeritus","ismailm60681510",309,"","","False"
"51","","Mon May 11 22:27:07 +0000 2015","","","",0,597890705512620032,"APCNigeria",597887721110172032,1162687218,"en","","",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@APCNigeria employment","https://twitter.com/alaoopy/status/597890705512620032","Wed Oct 12 14:18:55 +0000 2011","alaoopy","False","Am just ma self,here to flex nd make sense.yew gonna like me if  ‎​U̶̲̥̅̊ follow me. life is nasty, brutish, short and barbaric. Life is a gather scatter, scatt",2,40,338,0,"","alao  opeyemi","alaoopy",110,"","","False"
"52","","Mon May 11 22:27:04 +0000 2015","","","",0,597890693546320000,"",NA,NA,"en","","",6,597886364466680064,"Sayedanjide","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sayedanjide: @APCNigeria Corruption. Without tackling corruption, to get anything done will be extremely difficult.","https://twitter.com/ismailm60681510/status/597890693546319872","Thu Nov 20 21:22:55 +0000 2014","ismailm60681510","False","",280,72,309,0,"","emeritus","ismailm60681510",309,"","","False"
"53","","Mon May 11 22:27:01 +0000 2015","","","",0,597890682435547008,"",NA,NA,"en","","",0,NA,"","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","Please go and cover your head in shame. U ruled for 16 terrible years! Give @APCNigeria a chance! @PdpNigeria","https://twitter.com/ZubyStitches/status/597890682435547136","Sun Jul 08 18:56:58 +0000 2012","ZubyStitches","False","Zuby Stitches™ is a fashion house founded in 2010 with a vision to build a brand that would be globally accepted as the symbol of quality, class and style.",24,21,124,0,"Lagos, Nigeria","Zuby Stitches™","ZubyStitches",85,"","http://www.zubystitches.com","False"
"54","","Mon May 11 22:27:01 +0000 2015","","","",0,597890682179736064,"",NA,NA,"en","","",5,597884777631453056,"ayomill62","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RT @ayomill62: @APCNigeria electricity","https://twitter.com/JustusIibidi/status/597890682179735552","Sun Apr 05 10:21:15 +0000 2015","JustusIibidi","False","",4,2,29,0,"","Anyanam Iibidi Justu","JustusIibidi",13,"","","False"
"55","","Mon May 11 22:26:55 +0000 2015","","http://twitter.com/vanguardngrnews/status/597478405647499264/photo/1","http://www.vanguardngr.com/?p=518310",0,597890657307459968,"",NA,NA,"en","","False",63,597478405647499008,"vanguardngrnews","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RT @vanguardngrnews: .@MBuhari will be President of Nigeria not @APCNigeria President - Tambuwal
http://t.co/FouYqGNE1x
@PdpNigeria http://…","https://twitter.com/Ibrahim_yuudee/status/597890657307459585","Sun Mar 30 14:22:37 +0000 2014","Ibrahim_yuudee","False","If there are still people who doubt that God loves Nigeria, then the event of 31 March 2015 is the answer.",428,595,335,4,"","Ibrahim Dembo","Ibrahim_yuudee",33232,"","","False"
"56","","Mon May 11 22:26:52 +0000 2015","","","",0,597890646079241984,"APCNigeria",NA,1162687218,"en","","",0,NA,"","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","@APCNigeria corruption","https://twitter.com/Abdulkg/status/597890646079242240","Fri Jul 29 18:46:12 +0000 2011","Abdulkg","False","♥Islam♡ ♥Prophet Muhammad♡ ♥My sweet mum♡ ♥My late Dad♡ ♥Entire muslim Ummah♡ & lots more......",77,314,300,0,"Abuja","ÁĶĢ™","Abdulkg",5945,"","","False"
"57","","Mon May 11 22:26:25 +0000 2015","","","",0,597890529041457024,"APCNigeria",597887721110172032,1162687218,"en","","",0,NA,"","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","@APCNigeria ELECTRICITY","https://twitter.com/TundeOnifade/status/597890529041457152","Wed Sep 01 17:16:49 +0000 2010","TundeOnifade","False","get to know me",4,54,106,0,"Lagos,Nigeria","Babatunde Onifade","TundeOnifade",292,"London","","False"
"58","","Mon May 11 22:26:14 +0000 2015","","","",0,597890486351831040,"",NA,NA,"en","","",2,597889403122508032,"etorjo","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @etorjo: @APCNigeria legalise weed","https://twitter.com/Tweet_landlord/status/597890486351831040","Thu May 31 13:06:21 +0000 2012","Tweet_landlord","False","Welcome! Kindly pay your rent by clicking the follow button........Future OAP with @CITY1051...IG: Tweet_landlord1",341,1969,1195,6,"Heaven On Earth","Sir Casanova™","Tweet_landlord",38891,"Ljubljana","http://www.askfm.com/IamDohnald","False"
"59","","Mon May 11 22:26:09 +0000 2015","","","",0,597890465837534976,"",NA,NA,"en","","",4,597884340488544000,"horlabarmboh","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","RT @horlabarmboh: @APCNigeria Employment","https://twitter.com/Sanidtanko1/status/597890465837535232","Sun Sep 02 16:36:40 +0000 2012","Sanidtanko1","False","A̶̲̥̅♏ simple and easy going",13,12,66,2,"Kaduna south","Sani d tanko","Sanidtanko1",229,"","","False"
"60","","Mon May 11 22:26:05 +0000 2015","","","",0,597890446354841984,"APCNigeria",597887721110172032,1162687218,"en","","",0,NA,"","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","@apcnigeria, corruption, without tackling corruption, no policie or programme of the govt can succeed.","https://twitter.com/kayfem10/status/597890446354841600","Mon Jun 25 05:49:49 +0000 2012","kayfem10","False","Nice and down to earth person. I love being myself and dislike pretence",11,46,147,0,"Warri, Delta state, Nigeria","Kayode femi","kayfem10",783,"Casablanca","http://Www.mysoftclick.com","False"
"61","","Mon May 11 22:26:01 +0000 2015","","","",0,597890431339356032,"APCNigeria",597879276055200000,1162687218,"en","","",0,NA,"","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","@APCNigeria POWER!!!!!!!!!!!!!!!!!!!!!!!!","https://twitter.com/Super_Munche/status/597890431339356160","Thu Mar 15 15:33:57 +0000 2012","Super_Munche","False","Moses is the name, a professional Forex trader, resilience is the spirit, the promise land is my destination. peace!!!! #MUFC, #TAURUS",285,345,1086,1,"Lagos","MunchesFX","Super_Munche",4049,"","http://megamoses.blogspot.com","False"
"62","","Mon May 11 22:25:43 +0000 2015","NIGERIA","","",0,597890354390663040,"",NA,NA,"en","","",0,NA,"","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Please @APCNigeria leave @MBuhari to choose right persons in to his cabinet for better future #NIGERIA","https://twitter.com/KhalilAhmadKumo/status/597890354390663169","Tue Mar 17 09:04:46 +0000 2015","KhalilAhmadKumo","True","",5,36,232,0,"","khaleel Ahmad Bappah","KhalilAhmadKumo",210,"","","False"
"63","","Mon May 11 22:25:41 +0000 2015","","","",0,597890346140434048,"APCNigeria",597880983665431040,1162687218,"en","","",0,NA,"","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","@APCNigeria Yes! But I wonder why some leaders of today in Nigeria are leaders? So clueless, more like an accidental leaders with no focus","https://twitter.com/abmaj200/status/597890346140434432","Thu Jan 09 21:59:37 +0000 2014","abmaj200","False","African, Charity Services, Consultancy&Financial management&Financial Analysis Services, CEO MJ-Abmaj Enterprises. abdulmajeed.afolabi@hotmail.com",6,42,85,1,"Abuja, Nigeria","Abdulmajeed Afolabi","abmaj200",1069,"","","False"
"64","","Mon May 11 22:25:38 +0000 2015","","","",0,597890334648103040,"APCNigeria",597887721110172032,1162687218,"en","","",0,NA,"","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","@APCNigeria Corruption need to be killed ASAP then other things will follow...","https://twitter.com/Classykay777/status/597890334648102912","Sun Mar 06 20:17:13 +0000 2011","Classykay777","False","I am pleased with  Allah (SWT) as my Lord, Islam as my religion, Al-Quran Kareem as my guide and Muhammad (S.A.W) as my prophet! #Team#CFC",732,306,953,1,"LAGOS,NIGERIA /WATERFORD, R/I.","Kenny Abdul-Ganiyy","Classykay777",8200,"London","","False"
"65","","Mon May 11 22:25:28 +0000 2015","","","",0,597890289978704000,"",NA,NA,"en","","",0,NA,"","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","""@APCNigeria: Corruption
Electricity
Security
Education
Employment
Healthcare
What Should Be APC Govt's #1 Agenda?"" Kill Corruption first.","https://twitter.com/davinci9ja/status/597890289978703872","Mon Dec 21 15:22:27 +0000 2009","davinci9ja","False","I am an enigma. There is so much more to me than meets the eye, in a positive way.",604,365,710,2,"Lagos, Nigeria","Int'l Educ8n Consult","davinci9ja",4484,"","","False"
"66","4.596400 8.503320","Mon May 11 22:25:24 +0000 2015","","","",0,597890273260208000,"APCNigeria",NA,1162687218,"en","Ilorin, Nigeria","",0,NA,"","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","@APCNigeria but Corruption is the Parent of others cus if there's no corruption, all the Money that PDP has spent on others could have work!","https://twitter.com/mustaphahammed1/status/597890273260208128","Wed Nov 30 14:50:26 +0000 2011","mustaphahammed1","False","A frosty but easy going# Political Scientist...#Team Arsenal. #Unilorin Alumni. Islam is my DEEN. A firm believer and advocate of a better Nigeria!",21,634,604,7,"Lagos....  Nigeria! ","#GMB All d Way!","mustaphahammed1",40588,"","","False"
"67","","Mon May 11 22:25:17 +0000 2015","","","",0,597890243791069056,"",NA,NA,"en","","",0,NA,"","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","""@APCNigeria: Never doubt that a small group of thoughtful, concerned citizens can change the world.""","https://twitter.com/abmaj200/status/597890243791069184","Thu Jan 09 21:59:37 +0000 2014","abmaj200","False","African, Charity Services, Consultancy&Financial management&Financial Analysis Services, CEO MJ-Abmaj Enterprises. abdulmajeed.afolabi@hotmail.com",6,42,85,1,"Abuja, Nigeria","Abdulmajeed Afolabi","abmaj200",1069,"","","False"
"68","","Mon May 11 22:25:11 +0000 2015","","","",0,597890219787038976,"APCNigeria",NA,1162687218,"en","","",0,NA,"","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@APCnigeria, employment should be GMB first priority.","https://twitter.com/alaoopy/status/597890219787038720","Wed Oct 12 14:18:55 +0000 2011","alaoopy","False","Am just ma self,here to flex nd make sense.yew gonna like me if  ‎​U̶̲̥̅̊ follow me. life is nasty, brutish, short and barbaric. Life is a gather scatter, scatt",2,40,338,0,"","alao  opeyemi","alaoopy",110,"","","False"
"69","","Mon May 11 22:25:09 +0000 2015","","","",0,597890211343901056,"",NA,NA,"en","","",3,597885747690140032,"Kollafrika","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @Kollafrika: @APCNigeria but Corruption is the Parent of others cus if there's no corruption, all the Money that PDP has spent on others…","https://twitter.com/mustaphahammed1/status/597890211343900673","Wed Nov 30 14:50:26 +0000 2011","mustaphahammed1","False","A frosty but easy going# Political Scientist...#Team Arsenal. #Unilorin Alumni. Islam is my DEEN. A firm believer and advocate of a better Nigeria!",21,634,604,7,"Lagos....  Nigeria! ","#GMB All d Way!","mustaphahammed1",40588,"","","False"
"70","","Mon May 11 22:25:05 +0000 2015","","","",0,597890193983672064,"",NA,NA,"en","","",9,597886291557163008,"Wanyingo","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Wanyingo: @APCNigeria please to fight corrupt start at MMI where immigration charge btn $50-100 for entry Visa. No receipt is issued!!v…","https://twitter.com/kola2bosun/status/597890193983672320","Mon Nov 16 20:10:08 +0000 2009","kola2bosun","False","Physician.Author.Teacher",255,77,151,0,"","Kolawole Olatunbosun","kola2bosun",379,"","http://www.kola2bosun.com","False"
"71","","Mon May 11 22:24:58 +0000 2015","","","",0,597890166670422016,"",NA,NA,"en","","",3,597886052175618048,"teejaybaba","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RT @teejaybaba: @APCNigeria electricity","https://twitter.com/jonalism/status/597890166670422017","Thu Aug 11 07:49:18 +0000 2011","jonalism","False","",12,26,186,1,"Diaspora","Jonathan","jonalism",112,"","","False"
"72","","Mon May 11 22:24:53 +0000 2015","","","",0,597890145027756032,"APCNigeria",597887721110172032,1162687218,"en","","",0,NA,"","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","@APCNigeria  POWER!!!!!!!!!!!!!","https://twitter.com/Super_Munche/status/597890145027756032","Thu Mar 15 15:33:57 +0000 2012","Super_Munche","False","Moses is the name, a professional Forex trader, resilience is the spirit, the promise land is my destination. peace!!!! #MUFC, #TAURUS",285,345,1086,1,"Lagos","MunchesFX","Super_Munche",4049,"","http://megamoses.blogspot.com","False"
